startTime,count
2023-06-18 22:31:11,2
2023-06-18 22:31:12,0
2023-06-18 22:31:13,0
2023-06-18 22:31:14,0
2023-06-18 22:31:15,0
2023-06-18 22:31:16,0
2023-06-18 22:31:17,0
2023-06-18 22:31:18,0
2023-06-18 22:31:19,0
2023-06-18 22:31:20,0
2023-06-18 22:31:21,0
2023-06-18 22:31:22,0
2023-06-18 22:31:23,0
2023-06-18 22:31:24,0
2023-06-18 22:31:25,0
2023-06-18 22:31:26,0
2023-06-18 22:31:27,0
2023-06-18 22:31:28,0
2023-06-18 22:31:29,0
2023-06-18 22:31:30,0
2023-06-18 22:31:31,0
2023-06-18 22:31:32,0
2023-06-18 22:31:33,0
2023-06-18 22:31:34,0
2023-06-18 22:31:35,0
2023-06-18 22:31:36,0
2023-06-18 22:31:37,0
2023-06-18 22:31:38,0
2023-06-18 22:31:39,0
2023-06-18 22:31:40,0
2023-06-18 22:31:41,0
2023-06-18 22:31:42,0
2023-06-18 22:31:43,0
2023-06-18 22:31:44,0
2023-06-18 22:31:45,0
2023-06-18 22:31:46,0
2023-06-18 22:31:47,0
2023-06-18 22:31:48,0
2023-06-18 22:31:49,0
2023-06-18 22:31:50,0
2023-06-18 22:31:51,0
2023-06-18 22:31:52,0
2023-06-18 22:31:53,0
2023-06-18 22:31:54,0
2023-06-18 22:31:55,0
2023-06-18 22:31:56,0
2023-06-18 22:31:57,0
2023-06-18 22:31:58,0
2023-06-18 22:31:59,0
2023-06-18 22:32:00,0
2023-06-18 22:32:01,0
2023-06-18 22:32:02,0
2023-06-18 22:32:03,0
2023-06-18 22:32:04,0
2023-06-18 22:32:05,0
2023-06-18 22:32:06,0
2023-06-18 22:32:07,0
2023-06-18 22:32:08,0
2023-06-18 22:32:09,0
2023-06-18 22:32:10,0
2023-06-18 22:32:11,0
2023-06-18 22:32:12,0
2023-06-18 22:32:13,0
2023-06-18 22:32:14,0
2023-06-18 22:32:15,0
2023-06-18 22:32:16,0
2023-06-18 22:32:17,0
2023-06-18 22:32:18,0
2023-06-18 22:32:19,0
2023-06-18 22:32:20,0
2023-06-18 22:32:21,0
2023-06-18 22:32:22,0
2023-06-18 22:32:23,0
2023-06-18 22:32:24,0
2023-06-18 22:32:25,0
2023-06-18 22:32:26,0
2023-06-18 22:32:27,0
2023-06-18 22:32:28,0
2023-06-18 22:32:29,0
2023-06-18 22:32:30,0
2023-06-18 22:32:31,0
2023-06-18 22:32:32,0
2023-06-18 22:32:33,0
2023-06-18 22:32:34,0
2023-06-18 22:32:35,0
2023-06-18 22:32:36,0
2023-06-18 22:32:37,0
2023-06-18 22:32:38,0
2023-06-18 22:32:39,0
2023-06-18 22:32:40,0
2023-06-18 22:32:41,0
2023-06-18 22:32:42,0
2023-06-18 22:32:43,0
2023-06-18 22:32:44,0
2023-06-18 22:32:45,0
2023-06-18 22:32:46,0
2023-06-18 22:32:47,0
2023-06-18 22:32:48,0
2023-06-18 22:32:49,0
2023-06-18 22:32:50,0
2023-06-18 22:32:51,0
2023-06-18 22:32:52,0
2023-06-18 22:32:53,0
2023-06-18 22:32:54,0
2023-06-18 22:32:55,0
2023-06-18 22:32:56,0
2023-06-18 22:32:57,0
2023-06-18 22:32:58,0
2023-06-18 22:32:59,0
2023-06-18 22:33:00,0
2023-06-18 22:33:01,0
2023-06-18 22:33:02,0
2023-06-18 22:33:03,0
2023-06-18 22:33:04,0
2023-06-18 22:33:05,0
2023-06-18 22:33:06,0
2023-06-18 22:33:07,0
2023-06-18 22:33:08,0
2023-06-18 22:33:09,0
2023-06-18 22:33:10,0
2023-06-18 22:33:11,0
2023-06-18 22:33:12,0
2023-06-18 22:33:13,0
2023-06-18 22:33:14,0
2023-06-18 22:33:15,0
2023-06-18 22:33:16,0
2023-06-18 22:33:17,0
2023-06-18 22:33:18,0
2023-06-18 22:33:19,0
2023-06-18 22:33:20,0
2023-06-18 22:33:21,0
2023-06-18 22:33:22,0
2023-06-18 22:33:23,0
2023-06-18 22:33:24,0
2023-06-18 22:33:25,0
2023-06-18 22:33:26,0
2023-06-18 22:33:27,0
2023-06-18 22:33:28,0
2023-06-18 22:33:29,0
2023-06-18 22:33:30,0
2023-06-18 22:33:31,0
2023-06-18 22:33:32,0
2023-06-18 22:33:33,0
2023-06-18 22:33:34,0
2023-06-18 22:33:35,0
2023-06-18 22:33:36,0
2023-06-18 22:33:37,0
2023-06-18 22:33:38,0
2023-06-18 22:33:39,0
2023-06-18 22:33:40,0
2023-06-18 22:33:41,0
2023-06-18 22:33:42,0
2023-06-18 22:33:43,0
2023-06-18 22:33:44,0
2023-06-18 22:33:45,0
2023-06-18 22:33:46,0
2023-06-18 22:33:47,0
2023-06-18 22:33:48,0
2023-06-18 22:33:49,0
2023-06-18 22:33:50,0
2023-06-18 22:33:51,0
2023-06-18 22:33:52,0
2023-06-18 22:33:53,0
2023-06-18 22:33:54,0
2023-06-18 22:33:55,0
2023-06-18 22:33:56,0
2023-06-18 22:33:57,0
2023-06-18 22:33:58,0
2023-06-18 22:33:59,0
2023-06-18 22:34:00,0
2023-06-18 22:34:01,0
2023-06-18 22:34:02,0
2023-06-18 22:34:03,0
2023-06-18 22:34:04,0
2023-06-18 22:34:05,0
2023-06-18 22:34:06,0
2023-06-18 22:34:07,0
2023-06-18 22:34:08,0
2023-06-18 22:34:09,0
