startTime,count
2023-06-18 22:41:03,2
2023-06-18 22:41:04,0
2023-06-18 22:41:05,0
2023-06-18 22:41:06,0
2023-06-18 22:41:07,2
2023-06-18 22:41:08,2
2023-06-18 22:41:09,0
2023-06-18 22:41:10,2
2023-06-18 22:41:11,0
2023-06-18 22:41:12,0
2023-06-18 22:41:13,0
2023-06-18 22:41:14,0
2023-06-18 22:41:15,0
2023-06-18 22:41:16,2
2023-06-18 22:41:17,0
2023-06-18 22:41:18,0
2023-06-18 22:41:19,0
2023-06-18 22:41:20,0
2023-06-18 22:41:21,0
2023-06-18 22:41:22,0
2023-06-18 22:41:23,2
2023-06-18 22:41:24,0
2023-06-18 22:41:25,0
2023-06-18 22:41:26,0
2023-06-18 22:41:27,0
2023-06-18 22:41:28,0
2023-06-18 22:41:29,2
2023-06-18 22:41:30,0
2023-06-18 22:41:31,0
2023-06-18 22:41:32,0
2023-06-18 22:41:33,0
2023-06-18 22:41:34,0
2023-06-18 22:41:35,2
2023-06-18 22:41:36,0
2023-06-18 22:41:37,0
2023-06-18 22:41:38,0
2023-06-18 22:41:39,0
2023-06-18 22:41:40,0
2023-06-18 22:41:41,2
2023-06-18 22:41:42,0
2023-06-18 22:41:43,0
2023-06-18 22:41:44,0
2023-06-18 22:41:45,0
2023-06-18 22:41:46,0
2023-06-18 22:41:47,2
2023-06-18 22:41:48,2
2023-06-18 22:41:49,0
2023-06-18 22:41:50,0
2023-06-18 22:41:51,0
2023-06-18 22:41:52,0
2023-06-18 22:41:53,2
2023-06-18 22:41:54,2
2023-06-18 22:41:55,0
2023-06-18 22:41:56,0
2023-06-18 22:41:57,2
